type,description,archetype,day,original_path,original_name,new_name,size_mb,target_path,cloudflare_url,week,progress_number
warmup_motivation,Мотивация после разминки,bro,3.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20230422_143741.mp4,20230422_143741.mp4,warmup_motivation_bro_day03.mp4,30.75,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_bro_day03.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_bro_day03.mp4,,
warmup_motivation,Мотивация после разминки,sergeant,3.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.136.MP4,dennisdillon.136.MP4,warmup_motivation_sergeant_day03.mp4,6.44,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_sergeant_day03.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_sergeant_day03.mp4,,
warmup_motivation,Мотивация после разминки,intellectual,3.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hrlx6o88lrbjh2pwhn9t_source.mp4,0hrlx6o88lrbjh2pwhn9t_source.mp4,warmup_motivation_intellectual_day03.mp4,31.01,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_intellectual_day03.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_intellectual_day03.mp4,,
warmup_motivation,Мотивация после разминки,bro,4.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20230303_175016.mp4,20230303_175016.mp4,warmup_motivation_bro_day04.mp4,31.9,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_bro_day04.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_bro_day04.mp4,,
warmup_motivation,Мотивация после разминки,sergeant,4.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (248).mp4,Dennis Dillon (248).mp4,warmup_motivation_sergeant_day04.mp4,6.54,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_sergeant_day04.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_sergeant_day04.mp4,,
warmup_motivation,Мотивация после разминки,intellectual,4.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 081.mp4,GromBurjaVIP 081.mp4,warmup_motivation_intellectual_day04.mp4,67.36,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_intellectual_day04.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_intellectual_day04.mp4,,
warmup_motivation,Мотивация после разминки,bro,5.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20220126_105248.mp4,20220126_105248.mp4,warmup_motivation_bro_day05.mp4,32.39,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_bro_day05.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_bro_day05.mp4,,
warmup_motivation,Мотивация после разминки,sergeant,5.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/dennisdillon.126.MP4,dennisdillon.126.MP4,warmup_motivation_sergeant_day05.mp4,6.72,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_sergeant_day05.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_sergeant_day05.mp4,,
warmup_motivation,Мотивация после разминки,intellectual,5.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/0hnk3egzsizhekt0ejm1b_source.mp4,0hnk3egzsizhekt0ejm1b_source.mp4,warmup_motivation_intellectual_day05.mp4,96.48,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_intellectual_day05.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_intellectual_day05.mp4,,
warmup_motivation,Мотивация после разминки,bro,6.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20230315_162947.mp4,20230315_162947.mp4,warmup_motivation_bro_day06.mp4,33.04,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_bro_day06.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_bro_day06.mp4,,
warmup_motivation,Мотивация после разминки,sergeant,6.0,/Volumes/Z9/материалы для ai fitnes/trainer 2/Dennis Dillon (259).mp4,Dennis Dillon (259).mp4,warmup_motivation_sergeant_day06.mp4,6.83,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_sergeant_day06.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_sergeant_day06.mp4,,
warmup_motivation,Мотивация после разминки,intellectual,6.0,/Volumes/Z9/материалы для ai fitnes/trainer 3/GromBurjaVIP/Videos/GromBurjaVIP 077.mp4,GromBurjaVIP 077.mp4,warmup_motivation_intellectual_day06.mp4,146.57,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_intellectual_day06.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_intellectual_day06.mp4,,
warmup_motivation,Мотивация после разминки,bro,7.0,/Volumes/Z9/материалы для ai fitnes/trainer 1/Videos/20230311_114340.mp4,20230311_114340.mp4,warmup_motivation_bro_day07.mp4,33.72,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/motivation/warmup_motivation_bro_day07.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/motivation/warmup_motivation_bro_day07.mp4,,
