exercise_slug,exercise_name,archetype,reminder_number,type,original_path,original_name,new_name,size_mb,target_path,cloudflare_url
foot-activation,Foot Activation,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-180516-MuscledStripperWithHardCock.mp4",MSU-180516-MuscledStripperWithHardCock.mp4,foot-activation_reminder_bro_2.mp4,13.36,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/foot-activation_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/foot-activation_reminder_bro_2.mp4
foot-activation,Foot Activation,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN STRIPPER- BULGE & HALF NAKED/MSU-141212-Carnival2012-SpidermanGoGoDancer.mp4,MSU-141212-Carnival2012-SpidermanGoGoDancer.mp4,foot-activation_reminder_bro_3.mp4,13.34,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/foot-activation_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/foot-activation_reminder_bro_3.mp4
foot-activation,Foot Activation,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-221210-musclegogodancersflashinghardcockonbar.mp4",msu-221210-musclegogodancersflashinghardcockonbar.mp4,foot-activation_reminder_sergeant_1.mp4,13.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/foot-activation_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/foot-activation_reminder_sergeant_1.mp4
foot-activation,Foot Activation,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-LA COLORINA/msu-220920-lacolorinaclub-stripperflashinghardcock.mp4",msu-220920-lacolorinaclub-stripperflashinghardcock.mp4,foot-activation_reminder_sergeant_2.mp4,13.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/foot-activation_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/foot-activation_reminder_sergeant_2.mp4
foot-activation,Foot Activation,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/ROCK BAND/MSU-100412-JackingOnStageDuringConcert.mp4",MSU-100412-JackingOnStageDuringConcert.mp4,foot-activation_reminder_sergeant_3.mp4,13.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/foot-activation_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/foot-activation_reminder_sergeant_3.mp4
foot-activation,Foot Activation,intellectual,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/WEBCAM/msu-210301-muscledstripperprivatestripcamshow.mp4,msu-210301-muscledstripperprivatestripcamshow.mp4,foot-activation_reminder_intellectual_1.mp4,13.25,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/foot-activation_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/foot-activation_reminder_intellectual_1.mp4
foot-activation,Foot Activation,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-180225-MuscledStripperFlashesHardCockOnStage.mp4",MSU-180225-MuscledStripperFlashesHardCockOnStage.mp4,foot-activation_reminder_intellectual_2.mp4,13.24,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/foot-activation_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/foot-activation_reminder_intellectual_2.mp4
foot-activation,Foot Activation,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/REAL CAM, NON SCRIPTED, FASHION SHOW/PHOTOSHOOT/msu-220210-grecovincent-modelphotoshoot.mp4",msu-220210-grecovincent-modelphotoshoot.mp4,foot-activation_reminder_intellectual_3.mp4,13.21,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/foot-activation_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/foot-activation_reminder_intellectual_3.mp4
fascial-wake-up,Fascial Wake-up,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-GENETIC MAJESTIC/MSU-200124-GeneticMajesticClub-DiegoBarrosLiveOnStage-2.mp4",MSU-200124-GeneticMajesticClub-DiegoBarrosLiveOnStage-2.mp4,fascial-wake-up_reminder_bro_1.mp4,13.2,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_bro_1.mp4
fascial-wake-up,Fascial Wake-up,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/msu-201110-clubtheatronbogota-hotstrippersflashinghardcocks-1.mp4",msu-201110-clubtheatronbogota-hotstrippersflashinghardcocks-1.mp4,fascial-wake-up_reminder_bro_2.mp4,13.18,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_bro_2.mp4
fascial-wake-up,Fascial Wake-up,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-200820-muscledstripperflashingcockonstage.mp4",msu-200820-muscledstripperflashingcockonstage.mp4,fascial-wake-up_reminder_bro_3.mp4,13.17,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_bro_3.mp4
fascial-wake-up,Fascial Wake-up,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-191231-ClubTheatronBogota-HotGoGoDancersFlashingHardCocks-3.mp4",MSU-191231-ClubTheatronBogota-HotGoGoDancersFlashingHardCocks-3.mp4,fascial-wake-up_reminder_sergeant_1.mp4,13.16,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_sergeant_1.mp4
fascial-wake-up,Fascial Wake-up,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-191218-ClubTheatronBogota-HotGoGoDancerFlashingHardCock-4.mp4",MSU-191218-ClubTheatronBogota-HotGoGoDancerFlashingHardCock-4.mp4,fascial-wake-up_reminder_sergeant_2.mp4,13.15,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_sergeant_2.mp4
fascial-wake-up,Fascial Wake-up,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-THEATRON BOGOTA/MSU-171204-MuscledGoGoDancerJerkingOnHardCockOnStage-2.mp4",MSU-171204-MuscledGoGoDancerJerkingOnHardCockOnStage-2.mp4,fascial-wake-up_reminder_sergeant_3.mp4,13.09,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_sergeant_3.mp4
fascial-wake-up,Fascial Wake-up,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-200820-sexystripperflashingcockinrobe.mp4",msu-200820-sexystripperflashingcockinrobe.mp4,fascial-wake-up_reminder_intellectual_1.mp4,13.05,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_intellectual_1.mp4
fascial-wake-up,Fascial Wake-up,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-CLUB CHOPERIA/MSU-141024-ClubChoperia-HardGoGoStrippers-4.mp4",MSU-141024-ClubChoperia-HardGoGoStrippers-4.mp4,fascial-wake-up_reminder_intellectual_2.mp4,12.98,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_intellectual_2.mp4
fascial-wake-up,Fascial Wake-up,intellectual,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STRAIGHT BAR- MAGIC MIKE & ALIKE/MSU-170226-MantasticSixxPaxx-HotShowerShow.mp4,MSU-170226-MantasticSixxPaxx-HotShowerShow.mp4,fascial-wake-up_reminder_intellectual_3.mp4,12.96,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/fascial-wake-up_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/fascial-wake-up_reminder_intellectual_3.mp4
coordination-primer,Coordination Primer,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-RAIDD BAR/msu-210730-raiddbarparis-showerstripperflashinghardcock-2.mp4",msu-210730-raiddbarparis-showerstripperflashinghardcock-2.mp4,coordination-primer_reminder_bro_1.mp4,12.92,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_bro_1.mp4
coordination-primer,Coordination Primer,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-HUNG & SEE THRU BULGE/MSU-171211-HotStripperShowsAssAndBulge.mp4",MSU-171211-HotStripperShowsAssAndBulge.mp4,coordination-primer_reminder_bro_2.mp4,12.87,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_bro_2.mp4
coordination-primer,Coordination Primer,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/SEXY STRIPPER FT FRANKLY TAVARES/MSU-161211-CowboyStripperShowsHardCock.mp4,MSU-161211-CowboyStripperShowsHardCock.mp4,coordination-primer_reminder_bro_3.mp4,12.87,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_bro_3.mp4
coordination-primer,Coordination Primer,sergeant,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-RAIDD BAR/MSU-170120-RaiddBar-HardShoweringStrippers-6.mp4",MSU-170120-RaiddBar-HardShoweringStrippers-6.mp4,coordination-primer_reminder_sergeant_1.mp4,12.79,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_sergeant_1.mp4
coordination-primer,Coordination Primer,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-KM ZERO CLUB/MSU-140209-MuscledBrazilianStripperShowsHardCock.mp4",MSU-140209-MuscledBrazilianStripperShowsHardCock.mp4,coordination-primer_reminder_sergeant_2.mp4,12.78,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_sergeant_2.mp4
coordination-primer,Coordination Primer,sergeant,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-OPEN MIND BAR/msu-210920-openmindbarmexico-hotgogodancersonstage-3.mp4",msu-210920-openmindbarmexico-hotgogodancersonstage-3.mp4,coordination-primer_reminder_sergeant_3.mp4,12.7,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_sergeant_3.mp4
coordination-primer,Coordination Primer,intellectual,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/MSU-150327-AngelsWithTetheredWings-3-GaySexScene.mp4,MSU-150327-AngelsWithTetheredWings-3-GaySexScene.mp4,coordination-primer_reminder_intellectual_1.mp4,12.65,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_intellectual_1.mp4
coordination-primer,Coordination Primer,intellectual,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-RAIDD BAR/MSU-190117-RaiddBarParis-HotShowerStripperShowsHardCock-1.mp4",MSU-190117-RaiddBarParis-HotShowerStripperShowsHardCock-1.mp4,coordination-primer_reminder_intellectual_2.mp4,12.65,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_intellectual_2.mp4
coordination-primer,Coordination Primer,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-SPARTACUS/MSU-100922-HardCowboyStripper.mp4",MSU-100922-HardCowboyStripper.mp4,coordination-primer_reminder_intellectual_3.mp4,12.63,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/coordination-primer_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/coordination-primer_reminder_intellectual_3.mp4
rhythmic-synchronization,Rhythmic Synchronization,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-PRIVATE PARTY & LAP DANCE/MSU-101027-WhiteBirthdaySummerParty-1.mp4",MSU-101027-WhiteBirthdaySummerParty-1.mp4,rhythmic-synchronization_reminder_bro_1.mp4,12.62,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_bro_1.mp4
rhythmic-synchronization,Rhythmic Synchronization,bro,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN STRIPPER- BULGE & HALF NAKED/MSU-140112-BarDosAmigos-HotFiremanGoGoStripper.mp4,MSU-140112-BarDosAmigos-HotFiremanGoGoStripper.mp4,rhythmic-synchronization_reminder_bro_2.mp4,12.62,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_bro_2.mp4
rhythmic-synchronization,Rhythmic Synchronization,bro,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-RAIDD BAR/msu-210730-raiddbarparis-showerstripperflashinghardcock-3.mp4",msu-210730-raiddbarparis-showerstripperflashinghardcock-3.mp4,rhythmic-synchronization_reminder_bro_3.mp4,12.6,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_bro_3.mp4
rhythmic-synchronization,Rhythmic Synchronization,sergeant,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/FILM CUTSCENES/MSU-110314-HommeAuBain-2-RoughSex.mp4,MSU-110314-HommeAuBain-2-RoughSex.mp4,rhythmic-synchronization_reminder_sergeant_1.mp4,12.58,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_sergeant_1.mp4
rhythmic-synchronization,Rhythmic Synchronization,sergeant,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/msu-200612-showerstrippersflashinghardcocks.mp4",msu-200612-showerstrippersflashinghardcocks.mp4,rhythmic-synchronization_reminder_sergeant_2.mp4,12.57,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_sergeant_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_sergeant_2.mp4
rhythmic-synchronization,Rhythmic Synchronization,sergeant,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STUDIO- SHARPSHOOTER/MSU-100215-MuscleModels-PhotoShoot-2.mp4,MSU-100215-MuscleModels-PhotoShoot-2.mp4,rhythmic-synchronization_reminder_sergeant_3.mp4,12.57,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_sergeant_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_sergeant_3.mp4
rhythmic-synchronization,Rhythmic Synchronization,intellectual,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-191130-MuscledStr8StripperFlashingHardCock.mp4",MSU-191130-MuscledStr8StripperFlashingHardCock.mp4,rhythmic-synchronization_reminder_intellectual_1.mp4,12.56,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_intellectual_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_intellectual_1.mp4
rhythmic-synchronization,Rhythmic Synchronization,intellectual,2,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/STUDIO- SHARPSHOOTER/MSU-100726-MuscledGoGoDancersSolo-7.mp4,MSU-100726-MuscledGoGoDancersSolo-7.mp4,rhythmic-synchronization_reminder_intellectual_2.mp4,12.55,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_intellectual_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_intellectual_2.mp4
rhythmic-synchronization,Rhythmic Synchronization,intellectual,3,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/0-LATIN CLUB STRIPPERS/MSU-190421-HotGoGoDancersFlashingHardCocks.mp4",MSU-190421-HotGoGoDancersFlashingHardCocks.mp4,rhythmic-synchronization_reminder_intellectual_3.mp4,12.54,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/rhythmic-synchronization_reminder_intellectual_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/rhythmic-synchronization_reminder_intellectual_3.mp4
joint-mobility-sequence,Joint Mobility Sequence,bro,1,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-OPEN MIND BAR/msu-210920-openmindbarmexico-hotgogodancersonstage-2.mp4",msu-210920-openmindbarmexico-hotgogodancersonstage-2.mp4,joint-mobility-sequence_reminder_bro_1.mp4,12.53,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/joint-mobility-sequence_reminder_bro_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/joint-mobility-sequence_reminder_bro_1.mp4
joint-mobility-sequence,Joint Mobility Sequence,bro,2,reminder,"/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- LATIN & WHITE STRIPPER- COCK, SEE THRU, SUPER EROTIC/LATIN-CLUB PAPI SAN JOSE/MSU-150109-ClubPapiSanJose-GayPrideParty2012-1.mp4",MSU-150109-ClubPapiSanJose-GayPrideParty2012-1.mp4,joint-mobility-sequence_reminder_bro_2.mp4,12.5,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/joint-mobility-sequence_reminder_bro_2.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/joint-mobility-sequence_reminder_bro_2.mp4
joint-mobility-sequence,Joint Mobility Sequence,bro,3,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/SEX & JERK OFF SHOW/MSU-170509-LiveSexShowAtGayClub.mp4,MSU-170509-LiveSexShowAtGayClub.mp4,joint-mobility-sequence_reminder_bro_3.mp4,12.45,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/joint-mobility-sequence_reminder_bro_3.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/joint-mobility-sequence_reminder_bro_3.mp4
joint-mobility-sequence,Joint Mobility Sequence,sergeant,1,reminder,/Volumes/Z9/материалы для ai fitnes/exercises/GAY BAR- HUSTLABALL- MIX/msu-210131-hustlaballsexypartycologne-livesexshow-1.mp4,msu-210131-hustlaballsexypartycologne-livesexshow-1.mp4,joint-mobility-sequence_reminder_sergeant_1.mp4,12.43,/Volumes/Z9/AI_FITNESS_COACH_VIDEOS/reminders/joint-mobility-sequence_reminder_sergeant_1.mp4,https://ai-fitness-media.r2.cloudflarestorage.com/videos/reminders/joint-mobility-sequence_reminder_sergeant_1.mp4
